query_id,doc_id,score_hybrid,rank
3394,112208,0.8271462783321287,1.0
3394,172703,0.5081796702916915,3.0
3394,87722,0.4179133478968535,4.0
3394,445971,0.764243839799007,2.0
3394,345199,0.3028483872877937,5.0
3394,377429,0.2228038099134344,7.0
3394,387277,0.261058472392909,6.0
3394,133093,0.20464025010606124,8.0
3394,418150,0.04097996705207564,9.0
3394,539263,0.03359150346356692,10.0
5505,100387,1.0,1.0
5505,141738,0.3090521905526305,3.0
5505,278824,0.271869307948102,4.0
5505,70488,0.3435345298029009,2.0
5505,349160,0.07954941545445006,7.0
5505,478457,0.051450460051726335,8.0
5505,200338,0.1586028051479478,5.0
5505,408327,0.1227262168342364,6.0
5505,442142,0.04159087746022989,9.0
5505,593085,0.0,10.0
6792,558617,1.0,1.0
6792,400841,0.4451812509633211,3.0
6792,29306,0.4585400262314157,2.0
6792,136825,0.4389803431257238,4.0
6792,259081,0.39169519398454017,7.0
6792,40447,0.24070709557799308,8.0
6792,480515,0.39285874359749345,6.0
6792,156467,0.39699286147967716,5.0
6792,545434,0.04802482356312454,10.0
6792,585447,0.15579266701824684,9.0
6909,452175,0.6877520219589346,1.0
6909,13260,0.5505619105064974,3.0
6909,435963,0.498646512400774,5.0
6909,375019,0.5551659485985511,2.0
6909,266900,0.34518006602304496,6.0
6909,464502,0.09599311182878556,9.0
6909,214003,0.037637791203385125,10.0
6909,79357,0.5308331685490978,4.0
6909,535697,0.3239421294705947,7.0
6909,330041,0.2360492210060109,8.0
4946,121690,1.0,1.0
4946,156816,0.4891701426386977,2.0
4946,79357,0.39328413400913415,4.0
4946,9938,0.3405335746297835,5.0
4946,350680,0.2134322162385894,7.0
4946,28119,0.18525005004803433,8.0
4946,343489,0.26414720344315507,6.0
4946,100485,0.4250403158523471,3.0
4946,88105,0.01634560573363039,10.0
4946,496935,0.05320224734557844,9.0
4125,283079,0.5458611446372459,3.0
4125,232199,0.5371548999085699,4.0
4125,363591,0.6028431925744353,2.0
4125,452987,0.40981641587572337,6.0
4125,571362,0.696000099944664,1.0
4125,292769,0.27565396877849013,7.0
4125,340044,0.4452809924382664,5.0
4125,103593,0.02094169649317613,10.0
4125,276400,0.14159648579753445,8.0
4125,7632,0.1196463510076306,9.0
6009,62151,0.6944876475466752,3.0
6009,175831,0.68454968018654,4.0
6009,303325,0.752619005759458,2.0
6009,228983,0.7824669943322136,1.0
6009,158717,0.5958366763792138,5.0
6009,472585,0.054997444011201005,10.0
6009,178684,0.1688365343255343,8.0
6009,442048,0.3903923305188382,6.0
6009,125298,0.1476749031431474,9.0
6009,99857,0.2508875943265278,7.0
9598,528034,0.6297750198850989,1.0
9598,379311,0.5478780528110313,3.0
9598,322826,0.18151783146735043,7.0
9598,136270,0.1653407365332097,8.0
9598,574327,0.6089087393366825,2.0
9598,112208,0.2593833543517832,5.0
9598,17923,0.1951905864586197,6.0
9598,172703,0.16049299112507903,9.0
9598,297290,0.5204451668908513,4.0
9598,383978,0.00855555405904203,10.0
10645,22221,1.0,1.0
10645,340131,0.7410502697428649,3.0
10645,441176,0.7529412881222013,2.0
10645,183349,0.3176295633347849,8.0
10645,102684,0.4506727179625192,6.0
10645,248799,0.5696928858234311,4.0
10645,317354,0.3552380070822392,7.0
10645,293679,0.4575131432307039,5.0
10645,415340,0.22294966404784022,9.0
10645,487791,0.0,10.0
7441,125659,0.7072381511585639,4.0
7441,192900,0.7478219819210231,3.0
7441,537418,0.85730926950196,2.0
7441,231781,0.8833871732780454,1.0
7441,117576,0.6995085626164941,5.0
7441,404339,0.1559651029689088,9.0
7441,329662,0.3259685867211677,6.0
7441,504996,0.25701245339647427,8.0
7441,336018,0.26400894745047676,7.0
7441,180733,0.04793540642661566,10.0
5080,305901,0.6741504364993222,2.0
5080,553304,0.6717174853832438,3.0
5080,392434,0.48000983674478537,6.0
5080,514512,0.438175276637555,7.0
5080,67063,0.7367452281815767,1.0
5080,488334,0.5484546201367646,4.0
5080,356928,0.5307533041760747,5.0
5080,271026,0.09170461264703135,10.0
5080,88912,0.15324106780588886,9.0
5080,167950,0.20761443870980198,8.0
9329,326991,1.0,1.0
9329,385574,0.2736065202354704,6.0
9329,340210,0.3973026140986359,4.0
9329,394924,0.39209404347496746,5.0
9329,265098,0.4325972511728993,3.0
9329,586018,0.4390412365372921,2.0
9329,179103,0.07987478952550975,9.0
