query_id,doc_id,score_hybrid,rank
3394,112208,0.9595683912385808,1.0
3394,172703,0.8331425483635374,2.0
3394,87722,0.76755924624141,3.0
3394,445971,0.5756389116382127,4.0
3394,345199,0.46193592257064536,5.0
3394,377429,0.3578575327449988,7.0
3394,387277,0.3629678160150943,6.0
3394,133093,0.3247888347217549,8.0
3394,418150,0.04935011060116185,9.0
3394,539263,0.019797624299571687,10.0
5505,100387,1.0,1.0
5505,141738,0.4719179682874207,2.0
5505,278824,0.3009020605065289,3.0
5505,70488,0.2631648348856624,4.0
5505,349160,0.12482300909337224,5.0
5505,478457,0.08988730773565705,7.0
5505,200338,0.09622184438672843,6.0
5505,408327,0.009529283374986266,9.0
5505,442142,0.03644401551635755,8.0
5505,593085,0.0,10.0
6792,558617,0.9970110363823815,1.0
6792,400841,0.289325219836662,2.0
6792,29306,0.2435335474256354,4.0
6792,136825,0.2731385851965488,3.0
6792,259081,0.22678409433321245,5.0
6792,40447,0.16669672719792078,8.0
6792,480515,0.178981145294036,7.0
6792,156467,0.1898814673845173,6.0
6792,545434,0.08644468241362417,9.0
6792,585447,0.04230026717818766,10.0
6909,452175,0.9598984734792673,1.0
6909,13260,0.6634824041514671,2.0
6909,435963,0.36063421040585003,3.0
6909,375019,0.3190693522003017,4.0
6909,266900,0.20833505937424987,5.0
6909,464502,0.12336659306004535,7.0
6909,214003,0.06774802416609323,9.0
6909,79357,0.15549970338837607,6.0
6909,535697,0.10616136069006357,8.0
6909,330041,0.04316216546613429,10.0
4946,121690,1.0,1.0
4946,156816,0.29104833232915356,2.0
4946,79357,0.22452789734689574,3.0
4946,9938,0.1871301876511198,4.0
4946,350680,0.15136497851766761,5.0
4946,28119,0.11055874692121599,7.0
4946,343489,0.11525643090855647,6.0
4946,100485,0.10759094066824879,8.0
4946,88105,0.05149661273672874,9.0
4946,496935,0.0,10.0
4125,283079,0.9661398889204098,1.0
4125,232199,0.829272835201094,2.0
4125,363591,0.7370760662424823,3.0
4125,452987,0.5918564807656181,4.0
4125,571362,0.4154628680978024,5.0
4125,292769,0.26813899433391564,6.0
4125,340044,0.17641613731934588,7.0
4125,103593,0.12405406667147317,8.0
4125,276400,0.10290757191159407,9.0
4125,7632,0.012672765734212336,10.0
6009,62151,0.9314823340080883,1.0
6009,175831,0.7561785245977318,2.0
6009,303325,0.6311884316086885,3.0
6009,228983,0.6084405897979844,4.0
6009,158717,0.34881909616648477,5.0
6009,472585,0.09993044073726583,7.0
6009,178684,0.07055854716852125,8.0
6009,442048,0.1610361120764669,6.0
6009,125298,0.06317331214592141,9.0
6009,99857,0.03404682672893362,10.0
9598,528034,1.0,1.0
9598,379311,0.463978451555258,2.0
9598,322826,0.37455761773600454,3.0
9598,136270,0.23872268203390837,5.0
9598,574327,0.2955405810037547,4.0
9598,112208,0.21354295841948817,6.0
9598,17923,0.17761130932208002,8.0
9598,172703,0.1521209479959634,9.0
9598,297290,0.20639172666763891,7.0
9598,383978,0.05859368819925931,10.0
10645,22221,1.0,1.0
10645,340131,0.8135936446128335,2.0
10645,441176,0.5819888289269737,3.0
10645,183349,0.45150980391767603,4.0
10645,102684,0.450508911899509,5.0
10645,248799,0.42781790128975294,6.0
10645,317354,0.2984731783149188,7.0
10645,293679,0.20137375583168277,8.0
10645,415340,0.11105896457715721,9.0
10645,487791,0.0,10.0
7441,125659,0.9592838911610745,1.0
7441,192900,0.8333386782376105,2.0
7441,537418,0.7505682562398908,4.0
7441,231781,0.782619685298354,3.0
7441,117576,0.4628384074884979,5.0
7441,404339,0.2903050514328501,6.0
7441,329662,0.14966182612330972,7.0
7441,504996,0.054987311622595555,8.0
7441,336018,0.042745282050436983,9.0
7441,180733,0.0,10.0
5080,305901,0.9562122787040325,1.0
5080,553304,0.8616105948999521,2.0
5080,392434,0.7164917741945357,3.0
5080,514512,0.5547061611339014,4.0
5080,67063,0.5094845248515014,5.0
5080,488334,0.29439559175319135,6.0
5080,356928,0.2593812274918285,7.0
5080,271026,0.16506830276465642,8.0
5080,88912,0.11337173991687459,9.0
5080,167950,0.05914506748621192,10.0
9329,326991,1.0,1.0
9329,385574,0.2689646843591673,3.0
9329,340210,0.25956487216211105,4.0
9329,394924,0.27806937687388916,2.0
9329,265098,0.2110309640182425,6.0
9329,586018,0.22967659524828374,5.0
9329,179103,0.11070243025600313,7.0
9329,192900,0.08607810937121783,8.0
9329,209493,0.0334295810558404,9.0
9329,209065,0.0,10.0
6479,404339,1.0,1.0
6479,272008,0.5623612945150218,2.0
6479,536120,0.3357068713571632,3.0
6479,9938,0.13127157744730766,4.0
6479,453839,0.10052144405191156,5.0
6479,104793,0.06023254845445843,8.0
6479,257656,0.09721871446809843,6.0
6479,491969,0.06646168731264554,7.0
6479,114439,0.01880100282040311,10.0
6479,340210,0.05719515599544717,9.0
8513,175821,1.0,1.0
8513,69790,0.9226996180581275,2.0
8513,167950,0.33489182949952384,3.0
8513,183612,0.23526636700084294,4.0
8513,449039,0.1802620837220885,5.0
8513,267113,0.15760254190413886,6.0
8513,167896,0.14543442008076618,7.0
8513,417840,0.10437583048114601,8.0
8513,232712,0.0806471549398598,9.0
8513,87667,0.0382323480091771,10.0
10109,93231,0.9947047574619468,1.0
10109,28314,0.9377839968798947,2.0
10109,535317,0.5424430370572979,3.0
10109,395357,0.36060472999930626,4.0
10109,124630,0.15998817769413437,5.0
10109,244749,0.14978277860414038,7.0
10109,305467,0.1384565814153944,9.0
10109,116420,0.15166370362168424,6.0
10109,474384,0.14154672348519481,8.0
10109,105818,0.020632718872042374,10.0
4844,275257,1.0,1.0
4844,367137,0.7825443204296868,2.0
4844,192193,0.6883273499470572,3.0
4844,111033,0.37060692552508406,4.0
4844,235522,0.2510704762077638,5.0
4844,549741,0.1178612276902037,7.0
4844,140088,0.13979499360465403,6.0
4844,386423,0.045940456017695926,9.0
4844,144177,0.0709990647417593,8.0
4844,409432,0.002079489579074421,10.0
8544,214003,1.0,1.0
8544,37517,0.7998038418993502,2.0
8544,336541,0.4103144517058808,3.0
8544,75437,0.2980877966427351,4.0
8544,13260,0.2795690875330676,5.0
8544,100103,0.24467919051127773,6.0
8544,416307,0.12764103250146197,8.0
8544,12432,0.07869803770222564,9.0
8544,561884,0.14283664097566506,7.0
8544,111768,0.00784271718130391,10.0
4823,561929,1.0,1.0
4823,362919,0.5505283904201238,2.0
4823,340131,0.3374050952150439,4.0
4823,104726,0.3669161166394002,3.0
4823,11572,0.31067488226841433,5.0
4823,7094,0.20683848580155073,6.0
4823,2860,0.1388124876581322,7.0
4823,459423,0.0979982785600504,8.0
4823,252716,0.0912079002097035,9.0
4823,271118,0.0,10.0
1085,366597,0.96372683158116,1.0
1085,405702,0.9057425098481637,2.0
1085,485195,0.6482496784001488,3.0
1085,374334,0.46632114937014635,4.0
1085,108302,0.17815305288418942,5.0
1085,581889,0.06039681188651375,8.0
1085,94586,0.060011175019840296,9.0
1085,184175,0.08888619373914833,6.0
1085,401125,0.08856498318351141,7.0
1085,315275,0.027274188333570554,10.0
2388,104988,1.0,1.0
2388,300287,0.36667427784965356,2.0
2388,13657,0.2685723646788933,3.0
2388,123733,0.21671860717961952,4.0
2388,459423,0.16710677135523383,5.0
2388,565698,0.12048515369312067,6.0
2388,423403,0.09864780567415561,7.0
2388,157702,0.057944502219933566,9.0
2388,141320,0.06771396946824307,8.0
2388,429978,0.017345191277599883,10.0
6891,474351,1.0,1.0
