query_id,doc_id,score_hybrid,rank
3394,112208,1.0,1.0
3394,172703,0.9203299640840339,2.0
3394,87722,0.835826695793707,3.0
3394,445971,0.5284876795980141,4.0
3394,345199,0.4968527831205864,5.0
3394,377429,0.3827076854618724,6.0
3394,387277,0.3588775777935458,7.0
3394,133093,0.32467473702416255,8.0
3394,418150,0.05483345622351317,9.0
3394,539263,0.0,10.0
5505,100387,1.0,1.0
5505,141738,0.5015876958029079,2.0
5505,278824,0.3146212509494937,3.0
5505,70488,0.24873916933383827,4.0
5505,349160,0.10576257442672411,5.0
5505,478457,0.0895753552893193,6.0
5505,200338,0.08819239630936349,7.0
5505,408327,0.008339395986652318,8.0
5505,442142,0.001030843563570154,9.0
5505,593085,0.0,10.0
6792,558617,1.0,1.0
6792,400841,0.23116227472281606,2.0
6792,29306,0.20801004986099478,3.0
6792,136825,0.20220760326115375,4.0
6792,259081,0.17549788754971749,5.0
6792,40447,0.1527817857273547,6.0
6792,480515,0.10657961331011913,7.0
6792,156467,0.09986829709390814,8.0
6792,545434,0.09604964712624908,9.0
6792,585447,0.0,10.0
6909,452175,1.0,1.0
6909,13260,0.7010881266063899,2.0
6909,435963,0.318086144539811,3.0
6909,375019,0.27301117729693775,4.0
6909,266900,0.18657670142315128,5.0
6909,464502,0.11824827575930534,6.0
6909,214003,0.07527558240677025,7.0
6909,79357,0.06166633709819567,8.0
6909,535697,0.03022525627418525,9.0
6909,330041,0.0,10.0
4946,121690,1.0,1.0
4946,156816,0.24807554879615015,2.0
4946,79357,0.19477507015326648,3.0
4946,9938,0.13436116671700557,4.0
4946,350680,0.10228690023236216,5.0
4946,28119,0.09548463676127594,6.0
4946,343489,0.06551981267748656,7.0
4946,100485,0.04503132264385486,8.0
4946,88105,0.03269121146726078,9.0
4946,496935,0.0,10.0
4125,283079,1.0,1.0
4125,232199,0.8430464663030796,2.0
4125,363591,0.7498382322162636,3.0
4125,452987,0.6530819186488308,4.0
4125,571362,0.39200019988932816,5.0
4125,292769,0.29793221592657293,6.0
4125,340044,0.09773606370014239,7.0
4125,103593,0.04188339298635226,8.0
4125,276400,0.0032306354573267684,9.0
4125,7632,0.0,10.0
6009,62151,1.0,1.0
6009,175831,0.786421217741124,2.0
6009,303325,0.6279404117145995,3.0
6009,228983,0.5649339886644271,4.0
6009,158717,0.31054949275611554,5.0
6009,472585,0.10999488802240201,6.0
6009,178684,0.07623417012482522,7.0
6009,442048,0.07494019210403702,8.0
6009,125298,0.07019256905102378,9.0
6009,99857,0.0,10.0
9598,528034,1.0,1.0
9598,379311,0.43360772109936374,2.0
9598,322826,0.36303566293470085,3.0
9598,136270,0.2652474244821204,4.0
9598,574327,0.2178174786733651,5.0
9598,112208,0.17688117797712893,6.0
9598,17923,0.14801189208333618,7.0
9598,172703,0.13931306777922298,8.0
9598,297290,0.13575625868393876,9.0
9598,383978,0.0,10.0
10645,22221,1.0,1.0
10645,340131,0.8242741038388285,2.0
