query_id,doc_id,score_hybrid,rank
3394,112208,0.7169787386700655,2.0
3394,172703,0.3100180540405583,6.0
3394,87722,0.35795454892762774,4.0
3394,445971,0.8585463038794042,1.0
3394,345199,0.25243475927099923,7.0
3394,377429,0.2087566164437572,8.0
3394,387277,0.3875092453443854,3.0
3394,133093,0.32547342090730913,5.0
3394,418150,0.016450036867053954,10.0
3394,539263,0.1385833700970018,9.0
5505,100387,1.0,1.0
5505,141738,0.2938996031944979,3.0
5505,278824,0.21858691784874024,6.0
5505,70488,0.3497188281966071,2.0
5505,349160,0.23918561709326105,5.0
5505,478457,0.09175902241368358,8.0
5505,200338,0.1443985328509181,7.0
5505,408327,0.01666860770498995,9.0
5505,442142,0.24892304723308198,4.0
5505,593085,0.0,10.0
6792,558617,0.9790772546766711,1.0
6792,400841,0.6383028905197374,4.0
6792,29306,0.45667453281347914,7.0
6792,136825,0.6987244768089191,3.0
6792,259081,0.5345013350341822,6.0
6792,40447,0.2501863760213172,9.0
6792,480515,0.6133903371975373,5.0
6792,156467,0.7299604891281724,2.0
6792,545434,0.02881489413787473,10.0
6792,585447,0.2961018702473137,8.0
6909,452175,0.719289314354871,1.0
6909,13260,0.4378480694219301,6.0
6909,435963,0.6159226056020842,3.0
6909,375019,0.5954184016204855,4.0
6909,266900,0.3388852070808415,7.0
6909,464502,0.15407649686448543,9.0
6909,214003,0.022582674722031078,10.0
6909,79357,0.7184999011294586,2.0
6909,535697,0.5617779871853334,5.0
6909,330041,0.3021351582629401,8.0
4946,121690,1.0,1.0
4946,156816,0.5488850335271738,2.0
4946,79357,0.40304486050867133,7.0
4946,9938,0.5037443132558053,3.0
4946,350680,0.44583344822950055,5.0
4946,28119,0.20100340788085633,8.0
4946,343489,0.413676140294976,6.0
4946,100485,0.48294864881461247,4.0
4946,88105,0.1643290203535365,9.0
4946,496935,0.0,10.0
4125,283079,0.762979222442869,1.0
4125,232199,0.7466310485891803,2.0
4125,363591,0.6605030703997947,4.0
4125,452987,0.2245038534663418,8.0
4125,571362,0.5562388773486477,7.0
4125,292769,0.08937966477797189,9.0
4125,340044,0.6484965790345669,5.0
4125,103593,0.6170781087821987,6.0
4125,276400,0.700969190637198,3.0
