query_id,doc_id,score_hybrid,rank
3394,112208,0.7978419561929039,1.0
3394,172703,0.4843928854815513,4.0
3394,87722,0.49448944803222183,3.0
3394,445971,0.764243839799007,2.0
3394,345199,0.3222684803708813,7.0
3394,377429,0.2584569218775044,8.0
3394,387277,0.3793287689012884,5.0
3394,133093,0.32524522551212437,6.0
3394,418150,0.027416728111756584,10.0
3394,539263,0.09898812149785845,9.0
5505,100387,1.0,1.0
5505,141738,0.3532390582254722,2.0
5505,278824,0.2460252987346698,4.0
5505,70488,0.32086749709295886,3.0
5505,349160,0.20106474775996477,5.0
5505,478457,0.09113511752100806,8.0
5505,200338,0.12833963669618823,7.0
5505,408327,0.014288832928322056,9.0
5505,442142,0.17809670332750718,6.0
5505,593085,0.0,10.0
6792,558617,0.9850551819119079,1.0
6792,400841,0.5219770002920457,4.0
6792,29306,0.38562753768419794,7.0
6792,136825,0.556862512938129,2.0
6792,259081,0.4319289214671923,6.0
6792,40447,0.22235649308018507,8.0
6792,480515,0.4685872732297035,5.0
6792,156467,0.5499341485469541,3.0
6792,545434,0.04802482356312454,10.0
6792,585447,0.21150133589093836,9.0
6909,452175,0.7994923673963363,1.0
6909,13260,0.5130595143317758,4.0
6909,435963,0.5308264738700061,3.0
6909,375019,0.5033020518137575,5.0
6909,266900,0.2953684911786443,7.0
6909,464502,0.1438398622630054,9.0
6909,214003,0.037637791203385125,10.0
6909,79357,0.5308331685490978,2.0
6909,535697,0.4099057783535769,6.0
6909,330041,0.2158108273306715,8.0
4946,121690,1.0,1.0
4946,156816,0.46293946646116707,2.0
4946,79357,0.3435392061214128,6.0
4946,9938,0.3982062713875768,3.0
4946,350680,0.3476772916588896,5.0
4946,28119,0.17085518756097623,8.0
4946,343489,0.31420290383283617,7.0
4946,100485,0.35782941276582464,4.0
4946,88105,0.12671821781460058,9.0
4946,496935,0.0,10.0
4125,283079,0.8306994446020493,1.0
4125,232199,0.7741783107931515,2.0
4125,363591,0.6860274023473573,3.0
4125,452987,0.3469547292327672,8.0
4125,571362,0.5093135409316993,4.0
4125,292769,0.14896610796328646,9.0
4125,340044,0.49113643179615996,6.0
4125,103593,0.4527367614119569,7.0
4125,276400,0.5016153177286634,5.0
4125,7632,0.06336382867106169,10.0
6009,62151,0.6574116700404415,2.0
6009,175831,0.6352077520241632,4.0
6009,303325,0.6441805111850448,3.0
6009,228983,0.7824669943322136,1.0
6009,158717,0.5018975098079614,6.0
6009,472585,0.05967265159672104,8.0
6009,178684,0.04785605534330534,9.0
6009,442048,0.5054197919661866,5.0
6009,125298,0.03509628452551189,10.0
6009,99857,0.1702341336446681,7.0
9598,528034,1.0,1.0
9598,379311,0.5854613733788354,3.0
9598,322826,0.42064543694121936,5.0
9598,136270,0.1326237122410602,10.0
9598,574327,0.606432990325313,2.0
9598,112208,0.3601900801889252,6.0
9598,17923,0.2960089782770554,7.0
9598,172703,0.20335246886292505,9.0
9598,297290,0.4889335986024397,4.0
9598,383978,0.2929684409962966,8.0
10645,22221,1.0,1.0
