query_id,doc_id,score_hybrid,rank
3394,112208,0.7580047896649802,2.0
3394,172703,0.34331955277475457,3.0
3394,87722,0.25074800873811215,4.0
3394,445971,0.8585463038794042,1.0
3394,345199,0.22524662895467662,5.0
3394,377429,0.1588422596940592,7.0
3394,387277,0.2219308302326543,6.0
3394,133093,0.15662645533882075,8.0
3394,418150,0.03543857138350063,10.0
3394,539263,0.04702810484899369,9.0
5505,100387,1.0,1.0
5505,141738,0.23203798845251955,4.0
5505,278824,0.2547685307475453,3.0
5505,70488,0.3814526739905259,2.0
5505,349160,0.06906415186554044,7.0
5505,478457,0.03620050195668915,9.0
5505,200338,0.18676696868338152,5.0
5505,408327,0.16848094517327003,6.0
5505,442142,0.057814891018893776,8.0
5505,593085,0.0,10.0
6792,558617,1.0,1.0
6792,400841,0.5307888414595232,4.0
6792,29306,0.5587520167795841,2.0
6792,136825,0.5336894390715519,3.0
6792,259081,0.4781741165584692,7.0
6792,40447,0.27587721951824845,8.0
6792,480515,0.5073703957124431,6.0
6792,156467,0.5158426872339847,5.0
6792,545434,0.02881489413787473,10.0
6792,585447,0.21810973382554558,9.0
6909,452175,0.5628528307425085,4.0
6909,13260,0.4903514240665403,5.0
6909,435963,0.5708706595451591,3.0
6909,375019,0.6680278571191963,2.0
6909,266900,0.40862141186300244,7.0
6909,464502,0.08709104625657765,9.0
6909,214003,0.022582674722031078,10.0
6909,79357,0.7184999011294586,1.0
6909,535697,0.4414288787491584,6.0
6909,330041,0.3304689094084152,8.0
4946,121690,1.0,1.0
4946,156816,0.5856079801757167,2.0
4946,79357,0.47268775955148123,4.0
4946,9938,0.42300253779489466,5.0
4946,350680,0.2578903426410803,7.0
4946,28119,0.22115621536273766,8.0
4946,343489,0.3435981597494225,6.0
4946,100485,0.5770439131357439,3.0
4946,88105,0.009807363440178237,10.0
4946,496935,0.07448314628380981,9.0
4125,283079,0.3642056024921443,5.0
4125,232199,0.414798273350766,4.0
4125,363591,0.5440451767177039,3.0
4125,452987,0.31251021476648044,6.0
4125,571362,0.8176000599667984,1.0
4125,292769,0.26674266991925705,7.0
4125,340044,0.5842989639335159,2.0
4125,103593,0.01256501789590568,10.0
4125,276400,0.1969428259336175,8.0
4125,7632,0.16750489141068284,9.0
6009,62151,0.5722827065653455,5.0
6009,175831,0.6438010651647066,4.0
6009,303325,0.8024904433774013,2.0
6009,228983,0.8694801965993282,1.0
6009,158717,0.709951549828453,3.0
6009,472585,0.032998466406720606,10.0
6009,178684,0.20587748000581793,8.0
6009,442048,0.5165731858847586,6.0
6009,125298,0.17866783677999687,9.0
6009,99857,0.3512426320571389,7.0
9598,528034,0.48168502783913847,4.0
9598,379311,0.5935861854956983,3.0
9598,322826,0.10891069888041027,9.0
9598,136270,0.1253780613536454,8.0
9598,574327,0.7653452436020095,1.0
9598,112208,0.29238422490164495,5.0
9598,17923,0.21406206420873308,6.0
9598,172703,0.16896496046342147,7.0
9598,297290,0.6743207301736163,2.0
9598,383978,0.01197777568265884,10.0
10645,22221,1.0,1.0
10645,340131,0.7077607361044795,3.0
10645,441176,0.8386622438664131,2.0
10645,183349,0.25842830972996444,9.0
10645,102684,0.46338472186324947,6.0
10645,248799,0.6412458892264484,4.0
10645,317354,0.3805733747900495,7.0
10645,293679,0.5926958728689388,5.0
10645,415340,0.28433183973107956,8.0
10645,487791,0.0,10.0
7441,125659,0.5901334116219894,5.0
7441,192900,0.712323743507806,4.0
7441,537418,0.8900940379740037,2.0
7441,231781,0.9300323039668272,1.0
7441,117576,0.8180504732237593,3.0
7441,404339,0.0935790617813453,9.0
7441,329662,0.41749507064982866,6.0
7441,504996,0.3487432370196018,8.0
7441,336018,0.36873172305334045,7.0
7441,180733,0.06710956899726192,10.0
5080,305901,0.543810611099051,5.0
5080,553304,0.5789090995669411,4.0
5080,392434,0.39801742735623924,7.0
5080,514512,0.39874262265744115,6.0
5080,67063,0.842047136908946,1.0
5080,488334,0.6769008164753404,2.0
5080,356928,0.6677250446046821,3.0
5080,271026,0.05502276758821882,10.0
5080,88912,0.17340356729622866,9.0
5080,167950,0.29066021419372273,8.0
9329,326991,1.0,1.0
9329,385574,0.28562812414096383,7.0
9329,340210,0.46056242652966495,4.0
9329,394924,0.45756236375911347,5.0
9329,265098,0.5237194135261818,3.0
9329,586018,0.5492928907963627,2.0
9329,179103,0.07983761674335287,9.0
9329,192900,0.30798762689454073,6.0
9329,209493,0.24895941519842912,8.0
9329,209065,0.0,10.0
6479,404339,1.0,1.0
6479,272008,0.853234374143569,2.0
6479,536120,0.313965166228127,5.0
6479,9938,0.0775764274647297,9.0
6479,453839,0.20121044373493044,7.0
6479,104793,0.020077516151486147,10.0
6479,257656,0.4456271552112703,3.0
6479,491969,0.3740779166480513,4.0
6479,114439,0.13415155618323224,8.0
6479,340210,0.27876725460983975,6.0
8513,175821,1.0,1.0
8513,69790,0.6820510198718059,2.0
8513,167950,0.4189024739510684,5.0
8513,183612,0.07842212233361431,10.0
8513,449039,0.2660065868313595,8.0
8513,267113,0.42345715584646015,4.0
8513,167896,0.2426020756244162,9.0
8513,417840,0.4092436875487334,6.0
8513,232712,0.4471589631626283,3.0
8513,87667,0.3041339931916566,7.0
10109,93231,1.0,1.0
10109,28314,0.8347646565276028,2.0
10109,535317,0.34108104676447404,3.0
10109,395357,0.31109397352214363,4.0
10109,124630,0.16139471068754996,6.0
10109,244749,0.09794862067750787,9.0
10109,305467,0.14646845568293865,7.0
10109,116420,0.11528391902278963,8.0
10109,474384,0.2624788659542116,5.0
10109,105818,0.0,10.0
4844,275257,1.0,1.0
4844,367137,0.5790285124238552,3.0
4844,192193,0.6901920632006914,2.0
4844,111033,0.54429894097222,4.0
4844,235522,0.4105066639463653,5.0
4844,549741,0.1577898480415342,8.0
4844,140088,0.3274387159439953,6.0
4844,386423,0.11187715170982061,9.0
4844,144177,0.21852263692249638,7.0
4844,409432,0.0,10.0
8544,214003,1.0,1.0
8544,37517,0.2666012806331168,6.0
8544,336541,0.34848902726850206,3.0
8544,75437,0.26072744830603206,7.0
8544,13260,0.33954408283431825,4.0
8544,100103,0.47239349983275647,2.0
8544,416307,0.09011571200444,8.0
8544,12432,0.0468480903749708,10.0
8544,561884,0.26979020232168094,5.0
8544,111768,0.060508235531645194,9.0
4823,561929,1.0,1.0
4823,362919,0.6546440832988766,2.0
4823,340131,0.2750378067407077,8.0
4823,104726,0.6226519949538628,3.0
4823,11572,0.5047362663388696,5.0
4823,7094,0.5670968069667826,4.0
4823,2860,0.1902959111523389,9.0
4823,459423,0.47449901372608866,6.0
4823,252716,0.3590379121139919,7.0
4823,271118,0.0,10.0
1085,366597,1.0,1.0
1085,405702,0.7751976232102988,2.0
1085,485195,0.22741459337483766,8.0
1085,374334,0.2416586976994315,6.0
1085,108302,0.2760245755944747,5.0
1085,581889,0.24094418926415961,7.0
1085,94586,0.01553137456190108,10.0
1085,184175,0.47736560027367453,4.0
1085,401125,0.5617616041360581,3.0
1085,315275,0.20503312524870113,9.0
2388,104988,1.0,1.0
2388,300287,0.4844762700660049,2.0
2388,13657,0.25769389024038336,6.0
2388,123733,0.07223953572653985,10.0
2388,459423,0.40179167380738245,3.0
2388,565698,0.2958823522454535,5.0
2388,423403,0.23893439468814676,7.0
2388,157702,0.3683094536895931,4.0
2388,141320,0.22990832728445554,8.0
2388,429978,0.14483090717366043,9.0
