query_id,doc_id,score_hybrid,rank
3394,112208,0.9191367824771616,1.0
3394,172703,0.7459551326430409,2.0
3394,87722,0.699291796689113,3.0
3394,445971,0.6227901436784113,4.0
3394,345199,0.4270190620207044,5.0
3394,377429,0.33300738002812524,7.0
3394,387277,0.36705805423664284,6.0
3394,133093,0.32490293241934726,8.0
3394,418150,0.043866764978810535,9.0
3394,539263,0.03959524859914337,10.0
5505,100387,1.0,1.0
5505,141738,0.4422482407719336,2.0
5505,278824,0.2871828700635642,3.0
5505,70488,0.2775905004374865,4.0
5505,349160,0.14388344376002038,5.0
5505,478457,0.09019926018199481,7.0
5505,200338,0.10425129246409338,6.0
5505,408327,0.010719170763320213,9.0
5505,442142,0.07185718746914495,8.0
5505,593085,0.0,10.0
6792,558617,0.9940220727647632,1.0
6792,400841,0.3474881649505079,2.0
6792,29306,0.279057044990276,5.0
6792,136825,0.3440695671319438,3.0
6792,259081,0.2780703011167074,6.0
6792,40447,0.18061166866848685,8.0
6792,480515,0.2513826772779528,7.0
6792,156467,0.27989463767512646,4.0
6792,545434,0.07683971770099927,10.0
6792,585447,0.08460053435637532,9.0
6909,452175,0.9197969469585345,1.0
6909,13260,0.6258766816965443,2.0
6909,435963,0.4031822762718891,3.0
6909,375019,0.3651275271036657,4.0
6909,266900,0.2300934173253485,6.0
6909,464502,0.12848491036078538,8.0
6909,214003,0.0602204659254162,10.0
6909,79357,0.2493330696785565,5.0
6909,535697,0.18209746510594188,7.0
6909,330041,0.08632433093226859,9.0
4946,121690,1.0,1.0
4946,156816,0.3340211158621569,2.0
4946,79357,0.25428072454052497,3.0
4946,9938,0.23989920858523403,4.0
4946,350680,0.2004430568029731,5.0
4946,28119,0.12563285708115604,8.0
4946,343489,0.1649930491396264,7.0
4946,100485,0.17015055869264273,6.0
4946,88105,0.07030201400619669,9.0
4946,496935,0.0,10.0
4125,283079,0.9322797778408197,1.0
4125,232199,0.8154992040991083,2.0
4125,363591,0.724313900268701,3.0
4125,452987,0.5306310428824054,4.0
4125,571362,0.4389255363062766,5.0
4125,292769,0.23834577274125834,7.0
4125,340044,0.2550962109385494,6.0
4125,103593,0.20622474035659408,8.0
4125,276400,0.20258450836586137,9.0
4125,7632,0.02534553146842467,10.0
6009,62151,0.8629646680161767,1.0
6009,175831,0.7259358314543396,2.0
6009,303325,0.6344364515027776,4.0
6009,228983,0.6519471909315417,3.0
6009,158717,0.3870886995768539,5.0
6009,472585,0.08986599345212963,7.0
6009,178684,0.06488292421221727,9.0
6009,442048,0.2471320320488968,6.0
6009,125298,0.056154055240819026,10.0
6009,99857,0.06809365345786723,8.0
9598,528034,1.0,1.0
9598,379311,0.4943491820111524,2.0
9598,322826,0.3860795725373082,3.0
9598,136270,0.21219793958569633,7.0
9598,574327,0.3732636833341442,4.0
9598,112208,0.25020473886184746,6.0
9598,17923,0.20721072656082384,8.0
9598,172703,0.1649288282127038,9.0
9598,297290,0.27702719465133907,5.0
9598,383978,0.11718737639851862,10.0
10645,22221,1.0,1.0
10645,340131,0.8029131853868384,2.0
10645,441176,0.6253387590922757,3.0
10645,183349,0.4373869104885159,6.0
10645,102684,0.4821251155883246,4.0
10645,248799,0.46482542526361803,5.0
10645,317354,0.305046768817124,7.0
10645,293679,0.28319119252824887,8.0
10645,415340,0.15262370431457262,9.0
10645,487791,0.0,10.0
7441,125659,0.918567782322149,1.0
7441,192900,0.8301097785211554,2.0
