query_id,doc_id,score_hybrid,rank
3394,112208,0.9654292556664258,1.0
3394,172703,0.8378999053255655,2.0
3394,87722,0.7522440262143364,3.0
3394,445971,0.5756389116382127,4.0
3394,345199,0.45805190395402784,5.0
3394,377429,0.35072691035218484,6.0
3394,387277,0.33931375671341846,7.0
3394,133093,0.3006678396405423,8.0
3394,418150,0.05206275838922566,9.0
3394,539263,0.006718300692713383,10.0
5505,100387,1.0,1.0
5505,141738,0.4630805947528524,2.0
5505,278824,0.3060708623492154,3.0
5505,70488,0.2676982414276508,4.0
5505,349160,0.10051994263226931,6.0
5505,478457,0.08195037624180071,7.0
5505,200338,0.10227447807708034,5.0
5505,408327,0.03121676015616913,8.0
5505,442142,0.0091428503429021,9.0
5505,593085,0.0,10.0
6792,558617,1.0,1.0
6792,400841,0.2739660699709171,2.0
6792,29306,0.25811604513507896,3.0
6792,136825,0.24956215123406778,4.0
6792,259081,0.21873734883668203,5.0
6792,40447,0.17036684769748237,6.0
6792,480515,0.16383543936759398,7.0
6792,156467,0.15929320997106194,8.0
6792,545434,0.08644468241362417,9.0
6792,585447,0.031158533403649363,10.0
6909,452175,0.9375504043917869,1.0
6909,13260,0.6709828833864113,2.0
6909,435963,0.3541982181120036,3.0
6909,375019,0.3294421315572604,4.0
6909,266900,0.21829737434313,5.0
6909,464502,0.11379724297320139,7.0
6909,214003,0.06774802416609323,9.0
6909,79357,0.15549970338837607,6.0
6909,535697,0.08896863091346713,8.0
6909,330041,0.04720984420120217,10.0
4946,121690,1.0,1.0
4946,156816,0.29629446756465966,2.0
4946,79357,0.23447688292444002,3.0
4946,9938,0.17559564829956115,4.0
4946,350680,0.1245159634336076,5.0
4946,28119,0.11343771941862761,7.0
4946,343489,0.10524529083062026,8.0
4946,100485,0.12103312128555327,6.0
4946,88105,0.029422090320534704,9.0
4946,496935,0.010640449469115685,10.0
4125,283079,0.9091722289274492,1.0
4125,232199,0.7818681530241777,2.0
4125,363591,0.7204392242878979,3.0
4125,452987,0.6044288180942093,4.0
4125,571362,0.45280017990039534,5.0
4125,292769,0.29347656649695636,6.0
4125,340044,0.1672450494477672,7.0
4125,103593,0.037695053687717035,8.0
4125,276400,0.0309038055253683,9.0
4125,7632,0.023929270201526114,10.0
6009,62151,0.938897529509335,1.0
6009,175831,0.7660469102302072,2.0
